,iyear,extended,vicinity,latitude,longitude,crit1,crit2,crit3,suicide,individual,nperps,nperpcap,claimed,nkill,nkillter,nwound,nwoundte,dayn,attacktype1_1,attacktype1_2,attacktype1_3,attacktype1_4,attacktype1_5,attacktype1_6,attacktype1_7,attacktype1_8,attacktype1_9,targtype1_1,targtype1_2,targtype1_3,targtype1_4,targtype1_5,targtype1_6,targtype1_7,targtype1_8,targtype1_9,targtype1_10,targtype1_11,targtype1_12,targtype1_13,targtype1_14,targtype1_15,targtype1_16,targtype1_17,targtype1_18,targtype1_19,targtype1_20,targtype1_21,targtype1_22,claimmode_1,claimmode_2,claimmode_3,claimmode_4,claimmode_5,claimmode_6,claimmode_7,claimmode_8,claimmode_9,claimmode_10
2110,0.5217391304347885,False,False,0.5356510386031179,0.2602209201066069,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7589041095890411,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1774,0.3043478260869605,False,False,0.2467862594973607,0.23843522702044426,True,True,True,False,False,0.005,0.0,False,0.0,0.0,0.0,0.0,0.6904109589041096,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
502,0.021739130434788482,False,False,0.07112879569606445,0.00014960349525150463,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.15342465753424658,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214,0.0,False,False,0.2255553275573113,0.2906596352732533,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3397260273972603,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1976,0.4130434782608745,False,False,0.3366530119471222,0.151980653556465,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6438356164383562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1065,0.10869565217391396,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9232876712328768,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1034,0.10869565217391396,False,False,0.41641545968051596,0.13541360847738804,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7808219178082192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
903,0.0869565217391326,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8164383561643835,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
670,0.021739130434788482,False,False,0.4397747545182161,0.1382110513228767,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.6547945205479452,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1812,0.3260869565217419,False,False,0.5205852332321763,0.3296951453207841,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6246575342465753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1319,0.1739130434782652,False,False,0.0011083018825898683,0.3463589680705477,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.04931506849315069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1417,0.19565217391304654,False,False,0.33906118117399003,0.15123056485183445,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.26027397260273977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1140,0.13043478260869534,False,False,0.44641639457287946,0.3071740901537456,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4794520547945206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
419,0.0,False,False,0.3353336872355361,0.15225893924018885,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7972602739726028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
999,0.10869565217391396,False,False,0.6202708516732887,0.1328888875021582,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4109589041095891,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
515,0.021739130434788482,False,False,0.32982601486704993,0.2425050387570724,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.17808219178082196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
659,0.021739130434788482,False,False,0.4859612748040363,0.3185738422881359,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6410958904109589,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
962,0.10869565217391396,False,False,0.4194075846097857,0.13470408544552046,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
492,0.021739130434788482,False,False,0.4055314948425388,0.13615905306995968,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.11506849315068493,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2068,0.4782608695652186,False,False,0.46000721629377,0.14458663429337992,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.6301369863013698,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
895,0.0869565217391326,False,False,0.4215523539936865,0.13568333941786753,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6904109589041096,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2001,0.4347826086956559,False,False,0.4446185082318104,0.13240897058661505,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.35342465753424657,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1835,0.3260869565217419,False,False,0.5053739243030753,0.2824550246345252,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.9972602739726028,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2087,0.5217391304347885,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,False,0.015,0.1,False,0.0,0.0,0.0,0.0,0.07397260273972603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1262,0.15217391304348382,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6164383561643836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,0.0,False,False,0.5876833883537329,0.13370901792957512,True,True,True,False,False,0.02,0.4,False,0.0,0.0,0.0,0.0,0.6054794520547946,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1306,0.15217391304348382,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8876712328767123,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
377,0.0,False,False,0.44641639457287946,0.3071740901537456,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6575342465753424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
282,0.0,False,False,0.4856542025587887,0.3187102545289224,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4602739726027397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0.0,False,False,0.5198362739346418,0.2843109022632214,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.021917808219178082,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
957,0.10869565217391396,False,False,0.4194075846097857,0.13470408544552046,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1527,0.21739130434782794,False,False,0.3432223695890225,0.15054605237762594,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7643835616438356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2259,0.5869565217391326,False,False,0.4457637620444197,0.2018060700969277,True,True,True,False,False,0.015,0.30000000000000004,False,0.0,0.0,0.0001357588922074396,0.0,0.33424657534246577,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1231,0.15217391304348382,False,False,0.4232615941054076,0.1352390856345343,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2821917808219178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
609,0.021739130434788482,False,False,0.3436510077102804,0.15079945671793793,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4191780821917808,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1825,0.3260869565217419,False,False,0.4521269825339833,0.312902176731426,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8821917808219178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
586,0.021739130434788482,False,False,0.4129631637474427,0.13615457237591927,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3424657534246576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2351,0.6304347826086953,False,False,0.6323108444143251,0.1350246849947626,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.8328767123287671,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
873,0.0869565217391326,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4410958904109589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
939,0.10869565217391396,False,False,0.4645433217216373,0.200913233852982,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0005430355688297583,0.0,0.0904109589041096,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
298,0.0,False,False,0.4867966188386656,0.3188060706935935,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4931506849315069,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121,0.0,False,False,0.2255553275573113,0.2906596352732533,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2219178082191781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1017,0.10869565217391396,False,False,0.6402690569871725,0.13549221254425675,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5945205479452055,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1387,0.1739130434782652,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7808219178082192,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2632,0.9565217391304373,False,False,0.2850631892937713,0.2604448749998285,True,True,True,False,False,0.01,0.0,False,0.0,0.0,0.0,0.0,0.20821917808219176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
471,0.021739130434788482,False,False,0.3432509582646724,0.15242834291860452,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.013698630136986304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2728,1.0,False,False,0.2147610543554784,0.28674278660230224,True,True,True,False,False,0.01,0.0,False,0.0,0.0,0.0,0.0,0.5917808219178082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
942,0.10869565217391396,False,False,0.3432223695890225,0.15054605237762594,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.09315068493150684,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1258,0.15217391304348382,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5863013698630137,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
820,0.06521739130435122,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8164383561643835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1323,0.1739130434782652,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.0958904109589041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2671,0.9782608695652186,False,False,0.2520478985765953,0.2376415285074049,True,True,True,False,False,0.01,0.0,False,0.0,0.0,0.0,0.0,0.5342465753424658,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1883,0.3478260869565233,False,False,0.0014697139464051046,0.34587039380044643,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9890410958904109,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735,0.04347826086956985,False,False,0.5339063826693229,0.3283381296965128,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.12602739726027398,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1701,0.2826086956521792,False,False,0.44641639457287946,0.3071740901537456,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3068493150684932,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142,0.0,False,False,0.4065907906147048,0.23989320077633894,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2657534246575343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301,0.0,False,False,0.5189502596726476,0.3299119554262229,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4958904109589041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1711,0.2826086956521792,False,False,0.3074287076301426,0.2719401126624342,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5698630136986301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
773,0.04347826086956985,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.947945205479452,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2390,0.6739130434782652,False,False,0.33128574411181017,0.1745822776070125,True,True,True,False,False,0.005,0.1,True,0.0,0.0,0.0,0.0,0.04657534246575342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
951,0.10869565217391396,False,False,0.3432223695890225,0.15054605237762594,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.15342465753424658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911,0.3695652173913047,False,False,0.5774429247358737,0.24520982358610666,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7123287671232877,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
932,0.10869565217391396,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0014461315979754155,0.0,0.0014933478142818354,0.0,0.027397260273972605,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1083,0.13043478260869534,False,False,0.33851313199481153,0.15179867049104867,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.027397260273972605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1031,0.10869565217391396,False,False,0.5481574107842373,0.332923088233124,True,True,True,False,False,0.015,0.30000000000000004,False,0.0,0.0,0.0,0.0,0.7561643835616438,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2033,0.4565217391304373,False,False,0.4003355030431364,0.14492444594042453,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.2438356164383562,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1831,0.3260869565217419,False,False,0.4867966188386656,0.3188060706935935,True,True,True,False,False,0.02,0.4,False,0.0,0.0,0.0,0.0,0.9397260273972604,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2141,0.5434782608695699,False,False,0.3652119681754275,0.1946182957743685,True,True,True,False,True,0.005,0.1,False,0.0,0.0,0.0,0.0,0.0027397260273972607,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1026,0.10869565217391396,False,False,0.6326618024101789,0.13508858143997188,True,True,True,False,False,0.005,0.0,False,0.0,0.0,0.0,0.0,0.7013698630136986,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
457,0.0,False,False,0.5563859356858056,0.1322003389829362,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9150684931506852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2745,1.0,False,False,0.488145278945042,0.2324255179911286,True,True,True,False,False,0.01,0.0,False,0.0,0.0,0.0,0.0,0.7561643835616438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1005,0.10869565217391396,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4547945205479452,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187,0.0,False,False,0.5284942690159389,0.2788540515919577,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3123287671232877,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1467,0.19565217391304654,False,True,0.005735848402872279,0.3504860255190765,True,True,False,False,False,0.01,0.1,False,0.0,0.0,0.0002715177844148792,0.0,0.9369863013698628,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1748,0.3043478260869605,False,False,0.6402690569871725,0.13549221254425675,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.29863013698630136,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1619,0.2608695652173978,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.13972602739726028,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59,0.0,False,False,0.5077104084924922,0.3237358982553945,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.13698630136986306,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1280,0.15217391304348382,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7150684931506851,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2086,0.5217391304347885,False,False,0.3146807372447677,0.15466418644226435,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.07123287671232878,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
395,0.0,False,False,0.2492248308606476,0.2869691661628673,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6904109589041096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2191,0.5434782608695699,False,False,0.21333825570590487,0.2852540142505605,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8493150684931507,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,0.0,False,False,0.4953053767661027,0.32177032153129803,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.18356164383561646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1368,0.1739130434782652,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5808219178082192,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1892,0.3695652173913047,False,False,0.6167197754653948,0.16669435588634113,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.2958904109589041,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
328,0.0,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5315068493150685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
