,iyear,extended,vicinity,latitude,longitude,crit1,crit2,crit3,suicide,individual,nperps,nperpcap,claimed,nkill,nkillter,nwound,nwoundte,propextent,dayn,attacktype1_1,attacktype1_2,attacktype1_3,attacktype1_4,attacktype1_5,attacktype1_6,attacktype1_7,attacktype1_8,attacktype1_9,targtype1_1,targtype1_2,targtype1_3,targtype1_4,targtype1_5,targtype1_6,targtype1_7,targtype1_8,targtype1_9,targtype1_10,targtype1_11,targtype1_12,targtype1_13,targtype1_14,targtype1_15,targtype1_16,targtype1_17,targtype1_18,targtype1_19,targtype1_20,targtype1_21,targtype1_22,claimmode_1,claimmode_2,claimmode_3,claimmode_4,claimmode_5,claimmode_6,claimmode_7,claimmode_8,claimmode_9,claimmode_10
1636,1982,False,False,36.167783,-86.77836500000001,True,True,True,False,True,1.0,1.0,False,1.0,0.0,1.0,0.0,3.0,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1640,1982,False,False,27.94653,-82.45926899999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1645,1982,False,False,34.053490000000004,-118.245319,True,True,True,False,False,4.0,1.0,False,0.0,0.0,0.0,0.0,3.0,146,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1646,1982,False,False,34.238125,-118.530123,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1647,1982,False,False,27.771185,-82.639319,True,True,True,False,False,2.0,2.0,False,0.0,0.0,0.0,0.0,3.0,149,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1648,1982,False,False,27.9656,-82.799764,True,True,True,False,False,2.0,2.0,False,0.0,0.0,0.0,0.0,3.0,149,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1650,1982,False,False,38.885490000000004,-77.173624,True,True,True,False,False,2.0,2.0,False,0.0,0.0,0.0,0.0,3.0,157,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1651,1982,False,False,18.46617,-66.106654,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1652,1982,False,False,18.380782,-65.957387,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1653,1982,False,False,43.004870000000004,-76.183599,True,False,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,176,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1656,1982,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,185,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1657,1982,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1658,1982,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,1.0,0.0,3.0,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1659,1982,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,1.0,0.0,3.0,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1660,1982,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,1.0,0.0,3.0,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1661,1982,False,False,40.774038,-73.96549499999999,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1662,1982,False,False,33.44826,-112.075774,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1664,1982,False,True,21.306944,-157.85833300000002,True,True,True,False,False,1.0,1.0,False,1.0,0.0,15.0,0.0,4.0,223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1667,1982,False,False,33.425509999999996,-111.93741899999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1669,1982,False,False,25.764367,-80.20152900000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1670,1982,False,False,41.88415,-87.632409,True,True,True,False,False,1.0,1.0,True,0.0,0.0,0.0,0.0,3.0,251,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1671,1982,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,263,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1672,1982,False,False,25.764367,-80.20152900000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1673,1982,False,False,40.78306,-73.971249,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1675,1982,False,False,39.9275,-75.030549,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,299,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1676,1982,False,False,40.78306,-73.971249,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,308,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1677,1982,False,False,18.380782,-65.957387,True,False,True,False,False,6.0,1.0,False,1.0,0.0,0.0,0.0,3.0,320,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1678,1982,False,False,18.399712,-66.049987,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1679,1982,False,False,34.238125,-118.530123,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1681,1982,False,False,40.970073,-73.712231,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,350,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1682,1982,False,False,40.700882,-73.712936,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,350,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1684,1982,False,False,38.933807,-77.177291,True,True,True,False,False,12.0,1.0,False,0.0,0.0,0.0,0.0,3.0,356,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1685,1982,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,365,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1686,1982,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,1.0,0.0,4.0,365,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1687,1982,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,2.0,0.0,4.0,365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1688,1982,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,365,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1689,1983,False,False,25.764367,-80.20152900000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1690,1983,False,False,25.764367,-80.20152900000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1691,1983,False,False,25.764367,-80.20152900000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1692,1983,False,False,18.46617,-66.106654,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,4.0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1694,1983,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1697,1983,False,False,38.890370000000004,-77.031959,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1698,1983,False,False,43.095808,-75.242762,True,False,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,54,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1699,1983,False,False,29.424490000000002,-98.494624,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1700,1983,False,False,29.424490000000002,-98.494624,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,79,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1701,1983,False,False,38.890370000000004,-77.031959,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,113,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1702,1983,False,False,38.890370000000004,-77.031959,True,True,False,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,116,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1704,1983,False,False,40.70991,-73.622794,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,132,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1705,1983,False,False,40.728224,-73.794852,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,133,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1706,1983,False,False,36.846825,-76.285069,True,True,True,False,False,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,146,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1707,1983,False,False,25.764367,-80.20152900000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,150,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1708,1983,False,False,44.638056,-123.5775,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,156,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1709,1983,False,False,42.786839,-73.971519,True,False,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,187,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1710,1983,False,False,18.399712,-66.049987,True,False,True,False,False,9.0,1.0,False,1.0,0.0,0.0,0.0,3.0,196,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1711,1983,False,False,32.37578,-86.30303599999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,209,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1712,1983,False,False,45.511795,-122.675629,True,True,True,False,False,1.0,1.0,False,0.0,0.0,2.0,1.0,3.0,210,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1715,1983,False,False,37.208975,-93.29156400000001,True,True,True,False,False,2.0,2.0,False,0.0,0.0,0.0,0.0,3.0,221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1716,1983,False,False,42.331685,-83.047924,True,True,True,False,False,2.0,0.0,False,2.0,2.0,0.0,0.0,3.0,221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1717,1983,False,False,39.163625,-86.482511,True,True,True,False,False,2.0,2.0,False,0.0,0.0,0.0,0.0,3.0,227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1718,1983,False,False,38.890370000000004,-77.031959,True,True,False,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,230,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1719,1983,False,False,40.844782,-73.86624599999999,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,233,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1720,1983,False,False,38.890370000000004,-77.031959,True,True,True,False,False,3.0,1.0,False,0.0,0.0,0.0,0.0,3.0,239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1721,1983,False,False,41.763325,-72.67406899999999,True,True,True,False,False,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1723,1983,False,False,25.764367,-80.20152900000001,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,285,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1724,1983,False,False,43.038712,-76.073792,True,False,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,291,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1725,1983,False,False,47.657239000000004,-117.34168700000001,True,True,True,False,False,4.0,3.0,False,0.0,0.0,2.0,0.0,3.0,301,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1726,1983,False,False,18.422831,-66.053413,True,True,True,False,False,3.0,1.0,True,0.0,0.0,0.0,0.0,3.0,303,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1727,1983,False,False,33.61441,-93.813484,True,True,True,False,False,3.0,3.0,False,0.0,0.0,0.0,0.0,3.0,306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1728,1983,False,False,38.890370000000004,-77.031959,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,311,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1729,1983,False,False,33.43096,-94.035794,True,True,True,False,False,1.0,1.0,False,1.0,0.0,0.0,0.0,3.0,315,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1730,1983,False,False,47.976575,-122.206419,True,True,True,False,False,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,337,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1731,1983,False,False,40.714017999999996,-73.559002,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,347,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1732,1983,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,349,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1733,1984,False,False,39.158035,-75.524734,True,True,True,False,False,3.0,3.0,False,0.0,0.0,0.0,0.0,3.0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1735,1984,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1736,1984,False,False,47.657162,-117.25506999999999,True,False,True,False,False,2.0,2.0,False,0.0,0.0,0.0,0.0,3.0,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1737,1984,False,False,36.846825,-76.285069,True,True,True,False,False,3.0,3.0,True,0.0,0.0,0.0,0.0,3.0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1738,1984,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1739,1984,False,False,38.980725,-76.937269,True,True,True,False,False,3.0,3.0,True,0.0,0.0,0.0,0.0,3.0,59,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1740,1984,False,False,48.75235,-122.47121899999999,True,True,True,False,False,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1741,1984,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1742,1984,False,False,47.603559999999995,-122.329439,True,False,True,False,False,4.0,4.0,False,0.0,0.0,0.0,0.0,3.0,76,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1743,1984,False,False,40.970073,-73.712231,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1745,1984,False,False,47.976575,-122.206419,True,True,True,False,False,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,86,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1747,1984,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1748,1984,False,False,47.976575,-122.206419,True,True,True,False,False,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,110,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1749,1984,False,False,38.890370000000004,-77.031959,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,111,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1750,1984,False,False,47.603559999999995,-122.329439,True,True,True,False,False,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,113,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1751,1984,False,False,47.603559999999995,-122.329439,True,False,True,False,False,7.0,5.0,False,0.0,0.0,0.0,0.0,3.0,114,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1752,1984,False,False,36.846825,-76.285069,True,False,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,117,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1753,1984,False,False,43.618518,-116.214619,True,True,True,False,False,2.0,2.0,False,0.0,0.0,0.0,0.0,3.0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1754,1984,False,False,45.519015,-123.11116899999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,133,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1756,1984,False,False,36.846825,-76.285069,True,False,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,157,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
